Year,Movie Title
2017,(Romance) in the Digital Age
2017,Jeepers Creepers 3
2017,American Made 
2017,Flatliners 
2017,Mark Felt: The Man Who Brought Down the White House
2017,Blade Runner 2049
2017,The Mountain Between Us 
2017,My Little Pony: The Movie 
2017,The Florida Project
2017,Brawl in Cell Block 99
2017,Happy Death Day
2017,Marshall 
2017,Breathe 
2017,Carving a Life
2017,Professor Marston and the Wonder Women
2017,Blood Money 
2017,Geostorm
2017,Only the Brave 
2017,The Snowman 
2017,Boo 2! A Madea Halloween
2017,Same Kind of Different as Me 
2017,Leatherface 
2017,Wonderstruck 
2017,The Playground 
2017,Thank You for Your Service 
2017,Suburbicon
2017,Jigsaw 
2017,Novitiate 
2017,All I See Is You 
2017,Amityville: The Awakening
2017,Thor: Ragnarok
2017,A Bad Moms Christmas
2017,Last Flag Flying
2017,Lady Bird 
2017,Murder on the Orient Express 
2017,Daddy's Home 2
2017,LBJ (2016 film)
2017,"Three Billboards Outside Ebbing, Missouri"
2017,Mayhem 
2017,Justice League 
2017,The Star 
2017,Wonder 
2017,Cook Off!
2017,Mr. Roosevelt
2017,"Roman J. Israel, Esq."
2017,Coco 
2017,Call Me by Your Name 
2017,The Disaster Artist 
2017,The Shape of Water
2017,Wonder Wheel 
2017,"I, Tonya"
2017,Just Getting Started 
2017,Star Wars: The Last Jedi
2017,Ferdinand 
2017,Beyond Skyline
2017,Jumanji: Welcome to the Jungle
2017,The Greatest Showman
2017,Pitch Perfect 3
2017,Downsizing 
2017,Father Figures
2017,The Post 
2017,Bright 
2017,Crooked House 
2017,Hostiles 
2017,All the Money in the World
2017,Molly's Game
2017,Phantom Thread
2018,Insidious: The Last Key
2018,The Strange Ones
2018,Stratton 
2018,Sweet Country (2017 film)
2018,The Commuter 
2018,Proud Mary 
2018,Acts of Violence
2018,Freak Show 
2018,Humor Me 
2018,Vazante 
2018,Mary and the Witch's Flower
2018,12 Strong
2018,Den of Thieves 
2018,Forever My Girl
2018,Thane of East County
2018,Maze Runner: The Death Cure
2018,The Insult 
2018,Please Stand By
2018,Winchester 
2018,A Fantastic Woman
2018,Armed 
2018,The Cloverfield Paradox
2018,Bad Apples 
2018,Peter Rabbit 
2018,Pad Man 
2018,Fifty Shades Freed 
2018,The 15:17 to Paris
2018,Lionsgate Films
2018,Kri 
2018,Permission 
2018,Monster Family
2018,Golden Exits
2018,Black Panther 
2018,Early Man 
2018,Loveless 
2018,The Party (2017 film)
2018,Nostalgia 
2018,Black '47 
2018,Samson 
2018,Game Night 
2018,Annihilation 
2018,Every Day 
2018,The Cured
2018,The Lodgers (2017 film)
2018,Red Sparrow
2018,Death Wish 
2018,The Vanishing of Sidney Hall
2018,Foxtrot (2017 film)
2018,Pickings 
2018,A Wrinkle in Time 
2018,Gringo 
2018,Thoroughbreds (2017 film)
2018,The Death of Stalin
2018,The Leisure Seeker
2018,The Strangers: Prey at Night
2018,The Hurricane Heist
2018,Tomb Raider 
2018,"Love, Simon"
2018,I Can Only Imagine 
2018,Entebbe 
2018,Furlough 
2018,Josie 
2018,Flower 
2018,Pacific Rim: Uprising
2018,Isle of Dogs 
2018,Sherlock Gnomes
2018,Unsane 
2018,"Paul, Apostle of Christ"
2018,Final Portrait
2018,Midnight Sun 
2018,Ready Player One 
2018,Acrimony 
2018,God's Not Dead: A Light in Darkness
2018,Gemini (2017 film)
2018,The Last Movie Star
2018,A Quiet Place 
2018,Blockers 
2018,You Were Never Really Here
2018,Chappaquiddick 
2018,Warner Bros. Pictures
2018,Lean on Pete
2018,The Miracle Season
2018,Beirut 
2018,Rampage 
2018,Truth or Dare 
2018,The Rider 
2018,Sgt. Stubby: An American Hero
2018,I Feel Pretty 
2018,Super Troopers 2
2018,Traffik 
2018,The House of Tomorrow (2017 film)
2018,Liz and the Blue Bird
2018,Avengers: Infinity War
2018,Disobedience (2017 film)
2018,Backstabbing for Beginners
2018,Kings (2017 film)
2018,Overboard 
2018,Tully 
2018,Bad Samaritan 
2018,The Cleanse
2018,The Guardians (2017 film)
2018,Life of the Party 
2018,Breaking In 
2018,The Seagull 
2018,Terminal 
2018,Revenge (2017 film)
2018,Deadpool 2
2018,Book Club 
2018,First Reformed
2018,Pope Francis: A Man of His Word
2018,Show Dogs
2018,Solo: A Star Wars Story
2018,How to Talk to Girls at Parties 
2018,In Darkness 
2018,The Misandrists
2018,Future World 
2018,Action Point
2018,Adrift 
2018,Upgrade 
2018,American Animals
2018,Social Animals (2018 comedy film)
2018,Ocean's 8
2018,Won't You Be My Neighbor? 
2018,Hereditary 
2018,Hotel Artemis
2018,Superfly 
2018,Incredibles 2
2018,Tag 
2018,On Chesil Beach 
2018,Gotti 
2018,Jurassic World: Fallen Kingdom
2018,Boundaries 
2018,Damsel 
2018,The Domestics
2018,Sicario: Day of the Soldado
2018,Leave No Trace 
2018,Love All You Have Left
2018,Uncle Drew
2018,Woman Walks Ahead
2018,Who's Watching Oliver
2018,The First Purge
2018,Ant-Man and the Wasp
2018,Sorry to Bother You 
2018,Whitney 
2018,Hotel Transylvania 3: Summer Vacation
2018,Skyscraper 
2018,Eighth Grade 
2018,"Don't Worry, He Won't Get Far on Foot"
2018,Shock and Awe 
2018,Mamma Mia! Here We Go Again
2018,The Equalizer 2
2018,Blindspotting
2018,Unfriended: Dark Web
2018,Bleach 
2018,Cohen Media Group
2018,Mission: Impossible – Fallout
2018,Teen Titans Go! To the Movies
2018,Detective Dee: The Four Heavenly Kings
2018,Hot Summer Nights 
2018,Puzzle 
2018,Extinction 
2018,Christopher Robin 
2018,The Darkest Minds
2018,The Spy Who Dumped Me
2018,The Miseducation of Cameron Post 
2018,Never Goin' Back
2018,Dog Days 
2018,The Meg
2018,BlacKkKlansman
2018,Slender Man 
2018,A Prayer Before Dawn 
2018,Crazy Rich Asians 
2018,Alpha 
2018,Mile 22
2018,The Wife (2017 film)
2018,Billionaire Boys Club 
2018,"Juliet, Naked "
2018,Down a Dark Hall 
2018,To All the Boys I've Loved Before 
2018,The Happytime Murders
2018,Searching 
2018,Papillon (2017 film)
2018,A.X.L.
2018,Operation Finale
2018,Kin 
2018,The Little Stranger 
2018,Destination Wedding
2018,Reprisal 
2018,The Nun 
2018,Peppermint 
2018,The Predator 
2018,White Boy Rick
2018,A Simple Favor 
2018,The Children Act 
2018,Lizzie 
2018,Unbroken: Path to Redemption
2018,Hell House LLC II: The Abaddon Hotel
2018,The House with a Clock in Its Walls 
2018,Life Itself 
2018,The Sisters Brothers 
2018,Assassination Nation
2018,Little Italy 
2018,Colette 
2018,Fahrenheit 11/9
2018,Christian Carion
2018,"Love, Gilda"
2018,My Hero Academia: Two Heroes
2018,Smallfoot 
2018,Night School 
2018,The Old Man & the Gun
2018,Hell Fest
2018,Five & Two Pictures
2018,Venom 
2018,A Star Is Born 
2018,The Great Buster: A Celebration
2018,The Happy Prince 
2018,First Man 
2018,Bad Times at the El Royale
2018,Goosebumps 2: Haunted Halloween
2018,Beautiful Boy 
2018,The Oath 
2018,Gosnell: The Trial of America's Biggest Serial Killer
2018,After Everything
2018,Halloween 
2018,The Hate U Give 
2018,Can You Ever Forgive Me?
2018,Mid90s
2018,Wildlife 
2018,What They Had
2018,Hunter Killer 
2018,Johnny English Strikes Again
2018,Suspiria 
2018,Indivisible 
2018,Bullitt County 
2018,Bohemian Rhapsody 
2018,The Nutcracker and the Four Realms
2018,Nobody's Fool 
2018,Boy Erased
2018,A Private War
2018,Bodied
2018,The Front Runner 
2018,The Grinch 
2018,The Girl in the Spider's Web 
2018,Overlord 
2018,The Ballad of Buster Scruggs
2018,Lazer Team 2
2018,Lionsgate Films
2018,Fantastic Beasts: The Crimes of Grindelwald
2018,Widows 
2018,Green Book 
2018,Instant Family
2018,Ralph Breaks the Internet
2018,Creed II
2018,Robin Hood 
2018,Roma 
2018,The Favourite
2018,Mowgli: Legend of the Jungle
2018,The Possession of Hannah Grace
2018,Anna and the Apocalypse
2018,Capernaum 
2018,The Cabin
2018,Mary Queen of Scots 
2018,Ben Is Back
2018,Spider-Man: Into the Spider-Verse
2018,Mortal Engines 
2018,The Mule 
2018,If Beale Street Could Talk 
2018,Mary Poppins Returns
2018,Aquaman 
2018,Bumblebee 
2018,Welcome to Marwen
2018,Second Act 
2018,Cold War 
2018,Holmes & Watson
2018,Vice 
2018,On the Basis of Sex
2018,Destroyer 
2018,Black Mirror: Bandersnatch
2019,Escape Room 
2019,Rust Creek
2019,American Hangman
2019,A Dog's Way Home
2019,The Upside
2019,Replicas 
2019,After Darkness 
2019,Glass 
2019,Close 
2019,The Standoff at Sparrow Creek
2019,The Final Wish
2019,The Kid Who Would Be King
2019,Serenity 
2019,I Am Mother
2019,The Vast of Night
2019,Miss Bala 
2019,Velvet Buzzsaw
2019,Piercing 
2019,The Lego Movie 2: The Second Part
2019,What Men Want
2019,Cold Pursuit
2019,High Flying Bird
2019,The Prodigy 
2019,Isn't It Romantic 
2019,Happy Death Day 2U
2019,Alita: Battle Angel
2019,How to Train Your Dragon: The Hidden World
2019,Fighting with My Family
2019,A Madea Family Funeral
2019,Greta (2018 film)
2019,Triple Frontier 
2019,Captain Marvel 
2019,The Kid 
2019,Wonder Park
2019,Nancy Drew and the Hidden Staircase 
2019,Captive State
2019,The Aftermath 
2019,Five Feet Apart
2019,The Highwaymen 
2019,Red 11
2019,Never Grow Old 
2019,Triple Threat 
2019,Us 
2019,Hotel Mumbai
2019,The Dirt 
2019,Dragged Across Concrete
2019,Dumbo 
2019,The Beach Bum
2019,Unplanned
2019,Shazam! 
2019,Pet Sematary 
2019,The Best of Enemies 
2019,High Life (2018 film)
2019,Unicorn Store
2019,The Haunting of Sharon Tate
2019,The Wind (2018 film)
2019,The Silence 
2019,Hellboy 
2019,Little 
2019,Missing Link 
2019,After 
2019,Her Smell
2019,Breakthrough 
2019,Penguins 
2019,The Curse of La Llorona
2019,Under the Silver Lake
2019,Family (2018 film)
2019,Fast Color
2019,Someone Great 
2019,I Spit on Your Grave: Deja Vu
2019,Avengers: Endgame
2019,I Trapped the Devil
2019,Body at Brighton Rock
2019,Buffaloed
2019,Long Shot 
2019,The Intruder 
2019,UglyDolls
2019,"Extremely Wicked, Shockingly Evil and Vile"
2019,The Last Summer 
2019,Detective Pikachu 
2019,The Hustle 
2019,Tolkien 
2019,Poms 
2019,The Professor and the Madman 
2019,John Wick: Chapter 3 – Parabellum
2019,A Dog's Journey 
2019,The Sun Is Also a Star
2019,The Professor (2018 film)
2019,The Souvenir
2019,The Tomorrow Man
2019,Aladdin 
2019,Brightburn
2019,Booksmart
2019,The Perfection
2019,Always Be My Maybe 
2019,Godzilla: King of the Monsters 
2019,Rocketman 
2019,Ma 
2019,Dark Phoenix 
2019,The Secret Life of Pets 2
2019,Late Night 
2019,The Last Black Man in San Francisco
2019,Changeland
2019,Men in Black: International
2019,Shaft 
2019,The Dead Don't Die 
2019,Murder Mystery 
2019,Plus One 
2019,Being Frank
2019,Toy Story 4
2019,Anna (2019 feature film)
2019,Child's Play 
2019,Annabelle Comes Home
2019,Yesterday 
2019,Ophelia (2018 film)
2019,Killers Anonymous
2019,Spider-Man: Far From Home
2019,Escape Plan: The Extractors
2019,Midsommar 
2019,Stuber 
2019,Crawl 
2019,Point Blank 
2019,The Farewell 
2019,Darlin' 
2019,The Lion King 
2019,Once Upon a Time in Hollywood
2019,Skin (2018 feature film)
2019,The Red Sea Diving Resort
2019,Hobbs & Shaw
2019,A Score to Settle
2019,The Operative 
2019,Dora and the Lost City of Gold
2019,The Kitchen 
2019,The Art of Racing in the Rain 
2019,Scary Stories to Tell in the Dark 
2019,The Peanut Butter Falcon
2019,After the Wedding 
2019,Light of My Life 
2019,The Angry Birds Movie 2
2019,Good Boys 
2019,Blinded by the Light 
2019,"Where'd You Go, Bernadette "
2019,47 Meters Down: Uncaged
2019,Gwen 
2019,Ready or Not 
2019,Angel Has Fallen
2019,Brittany Runs a Marathon
2019,Overcomer 
2019,Jacob's Ladder 
2019,Burn 
2019,Official Secrets 
2019,Don't Let Go 
2019,Itsy Bitsy
2019,The Fanatic 
2019,"Debunkers, Inc."
2019,It Chapter Two
2019,Satanic Panic 
2019,Strange but True 
2019,The Obituary of Tunde Johnson
2019,The Goldfinch 
2019,Hustlers 
2019,The Sound of Silence 
2019,Monos 
2019,Tall Girl
2019,Ad Astra 
2019,Downton Abbey 
2019,Rambo: Last Blood
2019,Bloodline (2018 film)
2019,Running with the Devil
2019,Fractured 
2019,Abominable 
2019,The Laundromat 
2019,Judy 
2019,Prey (2019 American film)
2019,10 Minutes Gone
2019,Joker 
2019,Lucy in the Sky
2019,Dolemite Is My Name
2019,In the Tall Grass 
2019,Low Tide
2019,Wrinkles the Clown 
2019,Little Monsters 
2019,Gemini Man 
2019,The Addams Family 
2019,The King 
2019,Jexi
2019,Polaroid 
2019,El Camino: A Breaking Bad Movie
2019,Maleficent: Mistress of Evil
2019,Zombieland: Double Tap
2019,Jojo Rabbit
2019,The Lighthouse 
2019,Wounds 
2019,Black and Blue 
2019,The Current War
2019,Countdown 
2019,The Kill Team 
2019,The Gallows Act II
2019,Terminator: Dark Fate
2019,Motherless Brooklyn 
2019,The Irishman
2019,Harriet 
2019,Arctic Dogs
2019,Marriage Story
2019,Doctor Sleep 
2019,Last Christmas 
2019,Playing with Fire 
2019,Let It Snow 
2019,Midway 
2019,Klaus 
2019,Honey Boy 
2019,Lady and the Tramp 
2019,Noelle 
2019,Ford v Ferrari
2019,Charlie's Angels 
2019,The Good Liar
2019,The Report 
2019,Waves 
2019,Frozen II
2019,A Beautiful Day in the Neighborhood
2019,21 Bridges
2019,Dark Waters 
2019,Knives Out
2019,Queen & Slim
2019,The Two Popes
2019,Playmobil: The Movie
2019,The Aeronauts 
2019,A Million Little Pieces 
2019,Daniel Isn't Real
2019,Trauma Center 
2019,Jumanji: The Next Level
2019,Richard Jewell 
2019,Black Christmas 
2019,6 Underground 
2019,Bombshell 
2019,Uncut Gems
2019,Seberg
2019,A Hidden Life 
2019,Star Wars: The Rise of Skywalker
2019,Cats 
2019,Togo 
2019,Spies in Disguise
2019,Little Women 
2019,1917 
2019,Just Mercy
2019,Clemency 
2020,The Grudge 
2020,Underwater 
2020,Like a Boss 
2020,Three Christs
2020,Inherit the Viper
2020,The Sonata 
2020,The Murder of Nicole Brown Simpson
2020,Angels Fallen
2020,Bad Boys for Life
2020,Dolittle 
2020,A Fall from Grace
2020,The Gentlemen (2019 film)
2020,The Turning 
2020,The Last Full Measure (2019 film)
2020,John Henry 
2020,The Rhythm Section
2020,Gretel & Hansel
2020,The Assistant (2019 film)
2020,Birds of Prey 
2020,The Lodge 
2020,Timmy Failure: Mistakes Were Made
2020,Horse Girl
2020,To All the Boys: P.S. I Still Love You
2020,Sonic the Hedgehog 
2020,Fantasy Island 
2020,The Photograph 
2020,Downhill 
2020,Spy Intervention
2020,The Kindness of Strangers 
2020,The Call of the Wild 
2020,Emma 
2020,The Last Thing He Wanted 
2020,Brahms: The Boy II
2020,The Night Clerk
2020,Impractical Jokers: The Movie
2020,The Invisible Man 
2020,All the Bright Places 
2020,Wendy 
2020,Guns Akimbo
2020,Onward 
2020,The Way Back 
2020,Spenser Confidential
2020,The Banker 
2020,The Burnt Orange Heresy
2020,Swallow (2019 film)
2020,First Cow 
2020,Bloodshot 
2020,The Hunt 
2020,I Still Believe 
2020,Lost Girls 
2020,Stargirl 
2020,The Roads Not Taken
2020,Never Rarely Sometimes Always
2020,Big Time Adolescence
2020,Lost Transmissions
2020,Impact of the COVID-19 pandemic on cinema
2020,Resistance 
2020,Uncorked 
2020,Vivarium 
2020,Coffee & Kareem
2020,Trolls World Tour
2020,Love Wedding Repeat
2020,The Main Event 
2020,We Summon the Darkness
2020,The Lost Husband
2020,Corona Zombies
2020,Sergio 
2020,The Willoughbys
2020,Extraction 
2020,Braking for Whales
2020,Bad Education (2019 film)
2020,Dangerous Lies 
2020,All Day and a Night
2020,The Wretched 
2020,The Half of It
2020,Arkansas 
2020,Valley Girl 
2020,Capone 
2020,The Wrong Missy
2020,Scoob!
2020,Proximity 
2020,Blood and Money
2020,Body Cam 
2020,The Lovebirds 
2020,Inheritance 
2020,Survive the Night
2020,The Wanting Mare
2020,The High Note
2020,Shirley 
2020,The Last Days of American Crime
2020,Becky 
2020,Mighty Oak 
2020,Think Like a Dog
2020,Da 5 Bloods
2020,Artemis Fowl 
2020,The King of Staten Island
2020,Sniper: Assassin's End
2020,You Should Have Left
2020,Wasp Network 
2020,Feel the Beat 
2020,7500 
2020,Athlete A
2020,Eurovision Song Contest: The Story of Fire Saga
2020,Irresistible 
2020,My Spy
2020,We Bare Bears: The Movie
2020,Hamilton 
2020,Relic 
2020,Desperados 
2020,The Old Guard 
2020,Money Plane
2020,Greyhound 
2020,Palm Springs 
2020,Fatal Affair
2020,The Silencing
2020,A Nice Girl Like You
2020,Ghosts of War 
2020,Animal Crackers (2017 film)
2020,The Kissing Booth 2
2020,The Rental
2020,Black Is King
2020,The Secret: Dare to Dream
2020,Summerland 
2020,She Dies Tomorrow
2020,An American Pickle
2020,The Tax Collector
2020,Waiting for the Barbarians 
2020,Project Power
2020,The SpongeBob Movie: Sponge on the Run
2020,Magic Camp 
2020,Spree 
2020,Boys State 
2020,The One and Only Ivan 
2020,Unhinged 
2020,Tesla 
2020,Cut Throat City
2020,Words on Bathroom Walls
2020,Hard Kill
2020,Chemical Hearts
2020,Bill & Ted Face the Music
2020,The New Mutants 
2020,The Personal History of David Copperfield
2020,I'm Thinking of Ending Things
2020,Phineas and Ferb the Movie: Candace Against the Universe
2020,All Together Now 
2020,Rogue 
2020,Centigrade 
2020,Fatima 
2020,Tenet 
2020,"Love, Guaranteed"
2020,Mulan 
2020,Critical Thinking 
2020,The Owners 
2020,Guest House 
2020,The Babysitter: Killer Queen
2020,Unpregnant
2020,The Devil All the Time 
2020,The Broken Hearts Gallery
2020,I Met a Girl 
2020,Rent-A-Pal
2020,The Secrets We Keep
2020,Antebellum 
2020,The Nest 
2020,Blackbird (2019 film)
2020,Lost Girls & Love Hotels
2020,Killian & the Comeback Kids
2020,Enola Holmes 
2020,The Trial of the Chicago 7
2020,Ava 
2020,Kajillionaire
2020,The Last Shift
2020,Secret Society of Second-Born Royals
2020,She's in Portland
2020,Sightless
2020,The Boys in the Band 
2020,The Glorias
2020,On the Rocks 
2020,Spontaneous 
2020,Vampires vs. the Bronx
2020,Possessor 
2020,Death of Me 
2020,The Call (2020 American film)
2020,American Pie Presents: Girls' Rules
2020,The Lie (2018 film)
2020,Black Box 
2020,Hubie Halloween
2020,Books of Blood 
2020,Charm City Kings
2020,The War with Grandpa
2020,A Rainy Day in New York
2020,Yellow Rose (2019 film)
2020,The 40-Year-Old Version
2020,Nocturne 
2020,Evil Eye 
2020,A Babysitter's Guide to Monster Hunting
2020,Love and Monsters 
2020,Honest Thief
2020,Clouds 
2020,The Devil Has a Name
2020,The Kid Detective
2020,Alone (2020 horror film)
2020,2 Hearts 
2020,The Opening Act
2020,Tremors: Shrieker Island
2020,The Witches 
2020,Over the Moon 
2020,Borat Subsequent Moviefilm
2020,After We Collided
2020,The Empty Man 
2020,Synchronic 
2020,Bad Hair 
2020,Friendsgiving 
2020,The Craft: Legacy
2020,Holidate
2020,Come Play
2020,His House
2020,Spell 
2020,Jungleland 
2020,Let Him Go
2020,The Informer (2019 film)
2020,The Dark and the Wicked
2020,Hillbilly Elegy 
2020,Mank
2020,Freaky 
2020,Jingle Jangle: A Christmas Journey
2020,Dreamland (2019 American film)
2020,Fatman 
2020,The Life Ahead
2020,The Climb (2019 film)
2020,Chick Fight
2020,The Princess Switch: Switched Again
2020,Run (2020 American film)
2020,Sound of Metal
2020,Jiu Jitsu 
2020,Buddy Games
2020,The Croods: A New Age
2020,Happiest Season
2020,Ma Rainey's Black Bottom 
2020,The Christmas Chronicles 2
2020,Uncle Frank 
2020,Folklore: The Long Pond Studio Sessions
2020,Superintelligence 
2020,Life in a Year
2020,Black Beauty 
2020,The Prom 
2020,All My Life 
2020,Godmothered
2020,Half Brothers
2020,Wander 
2020,Black Bear 
2020,Let Them All Talk 
2020,The Midnight Sky
2020,Songbird 
2020,Wild Mountain Thyme 
2020,Safety 
2020,Wander Darkly
2020,I'm Your Woman 
2020,The Stand In 
2020,Archenemy 
2020,Farewell Amor
2020,Monster Hunter 
2020,Greenland 
2020,Fatale 
2020,Skylines 
2020,Hunter Hunter 
2020,Breach 
2020,"Ariana Grande: Excuse Me, I Love You"
2020,Sylvie's Love
2020,Wonder Woman 1984
2020,Soul 
2020,We Can Be Heroes 
2020,News of the World 
2020,One Night in Miami...
2020,Promising Young Woman
2020,Pieces of a Woman
2021,Shadow in the Cloud
2021,Hacksaw 
2021,The White Tiger 
2021,Locked Down 
2021,The Dig 
2021,Outside the Wire
2021,The Marksman 
2021,The Ultimate Playlist of Noise
2021,American Skin 
2021,Don't Tell a Soul 
2021,Our Friend
2021,No Man's Land 
2021,Born a Champion
2021,Wrong Turn 
2021,Penguin Bloom
2021,The Little Things 
2021,Finding ʻOhana
2021,Nomadland 
2021,Malcolm & Marie
2021,Palmer 
2021,Falling (2020 film)
2021,Bliss 
2021,Little Fish 
2021,Son of the South 
2021,PVT Chat
2021,Music 
2021,Judas and the Black Messiah
2021,The Mauritanian
2021,Breaking News in Yuba County
2021,Barb and Star Go to Vista Del Mar
2021,Minari 
2021,To All the Boys: Always and Forever
2021,The World to Come
2021,French Exit (2020 film)
2021,Land 
2021,Willy's Wonderland
2021,The Map of Tiny Perfect Things
2021,Fear of Rain
2021,I Care a Lot
2021,Flora & Ulysses 
2021,Silk Road 
2021,Tom & Jerry 
2021,The United States vs. Billie Holiday
2021,Cherry 
2021,Crisis 
2021,Billie Eilish: The World's a Little Blurry
2021,The Vigil (2019 film)
2021,Moxie 
2021,Coming 2 America
2021,The SpongeBob Movie: Sponge on the Run
2021,Raya and the Last Dragon
2021,Chaos Walking 
2021,Boss Level
2021,Boogie 
2021,Yes Day
2021,Long Weekend 
2021,Cosmic Sin
2021,Trust 
2021,Zack Snyder's Justice League
2021,The Courier (2020 film)
2021,City of Lies
2021,Happily 
2021,Nobody 
2021,Bad Trip 
2021,The Seventh Day 
2021,Senior Moment
2021,Godzilla vs. Kong
2021,Concrete Cowboy
2021,The Unholy 
2021,Every Breath You Take 
2021,Shiva Baby
2021,The Girl Who Believes in Miracles
2021,The Believer 
2021,Dawn of the Beast
2021,Voyagers 
2021,Thunder Force 
2021,Arlo the Alligator Boy
2021,Monday (2020 film)
2021,In the Earth
2021,Stowaway 
2021,Mortal Kombat 
2021,Vanquish 
2021,Together Together
2021,We Broke Up 
2021,The Deep Ones
2021,Things Heard & Seen
2021,The Mitchells vs. the Machines
2021,Without Remorse 
2021,The Virtuoso 
2021,Four Good Days
2021,Separation 
2021,The Resort 
2021,Wrath of Man
2021,Monster (2018 film)
2021,The Paper Tigers
2021,Mainstream 
2021,The Water Man 
2021,Here Today 
2021,Above Suspicion (2019 film)
2021,Reboot Camp
2021,Benny Loves You
2021,Oxygen 
2021,Army of the Dead
2021,Those Who Wish Me Dead
2021,The Woman in the Window 
2021,Spiral 
2021,Georgetown 
2021,Finding You 
2021,The Killing of Two Lovers
2021,616 Wilford Lane
2021,Dream Horse
2021,Aquarium of the Dead
2021,Blast Beat 
2021,A Quiet Place Part II
2021,Cruella 
2021,Plan B 
2021,Hulu
2021,Spirit Untamed
2021,The Conjuring: The Devil Made Me Do It
2021,Gully 
2021,Flashback (2020 film)
2021,Under the Stadium Lights
2021,Quiver Distribution
2021,Awake 
2021,Infinite 
2021,Peter Rabbit 2: The Runaway
2021,In the Heights 
2021,Wish Dragon
2021,The Misfits 
2021,12 Mighty Orphans
2021,The House Next Door: Meet the Blacks 2
2021,Queen Bees 
2021,David Arquette
2021,Hitman's Wife's Bodyguard
2021,Luca 
2021,Fatherhood 
2021,The Birthday Cake 
2021,Rita Moreno: Just a Girl Who Decided to Go for It
2021,The Sparks Brothers
2021,Jim Parsons
2021,Vertical Entertainment
2021,Love Spreads 
2021,A Crime on the Bayou
2021,Good on Paper
2021,F9 
2021,The Ice Road
2021,Werewolves Within 
2021,False Positive 
2021,Lansky 
2021,I Carry You with Me
2021,Mary J. Blige's My Life
2021,Fathom 
2021,Johnny Ray Gill
2021,America: The Motion Picture
2021,Zola 
2021,No Sudden Move
2021,The Tomorrow War
2021,The Boss Baby: Family Business
2021,The Forever Purge
2021,Fear Street Part One: 1994
2021,Summer of Soul
2021,Till Death 
2021,Let Us In
2021,Black Widow 
2021,Fear Street Part Two: 1978
2021,Summertime (2020 film)
2021,Gunpowder Milkshake
2021,Space Jam: A New Legacy
2021,Escape Room: Tournament of Champions
2021,Fear Street Part Three: 1666
2021,Die in a Gunfight
2021,Pig 
2021,Out of Death
2021,Roadrunner: A Film About Anthony Bourdain
2021,How It Ends 
2021,Trollhunters: Rise of the Titans
2021,Snake Eyes 
2021,Old 
2021,Joe Bell 
2021,Jolt 
2021,Midnight in the Switchgrass
2021,Broken Diamonds
2021,Val 
2021,Ailey 
2021,Jungle Cruise 
2021,Stillwater 
2021,The Green Knight 
2021,Nine Days 
2021,Ride the Eagle
2021,The Evening Hour 
2021,Lorelei 
2021,Enemies of the State
2021,The Suicide Squad 
2021,Naked Singularity 
2021,John and the Hole
2021,Vivo 
2021,Playing God 
2021,Swan Song (Todd Stephens film)
2021,Nick Cannon
2021,The Kissing Booth 3
2021,Homeroom 
2021,Free Guy
2021,Respect (2021 American film)
2021,Beckett 
2021,Don't Breathe 2
2021,CODA 
2021,Not Going Quietly
2021,Reminiscence 
2021,The Protégé
2021,Sweet Girl 
2021,The Loud House Movie
2021,The Night House
2021,Flag Day 
2021,Cryptozoo
2021,Habit 
2021,Demonic 
2021,Vertical Entertainment
2021,The Witcher: Nightmare of the Wolf
2021,Really Love 
2021,Candyman 
2021,Vacation Friends
2021,He's All That
2021,No Man of God
2021,Rushed
2021,Afterlife of the Party
2021,Shang-Chi and the Legend of the Ten Rings
2021,Cinderella (2021 American film)
2021,Worth 
2021,The Gateway 
2021,Wild Indian
2021,We Need to Do Something
2021,Kate 
2021,Everybody's Talking About Jamie 
2021,Malignant 
2021,Queenpins
2021,The Card Counter
2021,Come from Away 
2021,The Voyeurs
2021,Small Engine Repair 
2021,Language Lessons
2021,Show Me the Father
2021,Lionsgate
2021,Dating and New York
2021,Bad Candy
2021,Okieriete Onaodowan
2021,My Son 
2021,Nightbooks
2021,The Starling
2021,The Eyes of Tammy Faye 
2021,Cry Macho 
2021,Copshop
2021,Blue Bayou 
2021,Prisoners of the Ghostland
2021,Best Sellers 
2021,Lady of the Manor 
2021,The Nowhere Inn
2021,My Name is Pauli Murray
2021,The Killing of Kenneth Chamberlain
2021,Intrusion 
2021,My Little Pony: A New Generation
2021,Dear Evan Hansen 
2021,The Guilty 
2021,Birds of Paradise 
2021,After We Fell
2021,Venom: Let There Be Carnage
2021,The Many Saints of Newark
2021,The Addams Family 2
2021,Bingo Hell
2021,Black as Night
2021,Old Henry 
2021,The Jesus Music
2021,Mayday 
2021,God's Not Dead: We the People
2021,There's Someone Inside Your House 
2021,No Time to Die
2021,Mass 
2021,South of Heaven 
2021,The Manor 
2021,Madres
2021,Justin Bieber: Our World
2021,Survive the Game
2021,Halloween Kills
2021,The Last Duel 
2021,Needle in a Timestack
2021,Hard Luck Love Song
2021,"Introducing, Selma Blair"
2021,The Velvet Underground 
2021,Night Teeth
2021,Dune 
2021,Ron's Gone Wrong
2021,The French Dispatch
2021,The Harder They Fall 
2021,The Electrical Life of Louis Wain
2021,Warning 
2021,Passing 
2021,Hypnotic 
2021,Antlers 
2021,Army of Thieves
2021,A Mouthful of Air 
2021,The Souvenir Part II
2021,Paranormal Activity: Next of Kin
